NAME,GP,ROLE,COUNTRY,FIBA_CLASS,FIBA_YEAR,POSS,PTS,PPP,AST,TO,FG%,3FG_ATT,3FG%,EFG%,TOT_REB,FT_ATT,FT%,STL_BLK,AST_TO,PTS/G_career,AST_career,TRB_career,STL_BLK_career,G_career,PER_career,best_season,bestteam,bestconf,PTS/G_best,AST_best,TRB_best,STL_BLK_best,PER_best,made_d1,bestteam_rank,team_mult,conf_mult,league_adj_best
Marie Hamzova,7,Slashing wing,Czechia,U16,2022,9.7,5.6,0.574,1.3,2.7,34.9%,1.0,14.3%,36.0%,3.9,2.3,50.0%,0.6,0.47,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Eliska Javanska,6,Dynamic shooting wing,Czechia,U16,2022,11.0,5.3,0.485,0.3,3.0,23.1%,2.7,6.3%,24.4%,5.3,3.0,72.2%,1.8,0.11,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Nikola Vecerova,7,Stretch big,Czechia,U16,2022,7.3,5.1,0.706,0.4,1.9,45.7%,0.7,20.0%,47.1%,6.0,0.9,50.0%,1.4,0.23,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Tereza Tegelova,1,,Czechia,U16,2022,10.0,5.0,0.500,0.0,1.0,14.3%,3.0,0.0%,14.3%,0.0,5.0,60.0%,0.0,0.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Nela Holanova,1,,Czechia,U16,2022,7.0,5.0,0.714,0.0,1.0,40.0%,2.0,50.0%,50.0%,0.0,2.0,0.0%,0.0,0.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Klara Dvorakova,1,,Czechia,U16,2022,6.0,4.0,0.667,0.0,3.0,66.7%,1.0,0.0%,66.7%,0.0,1.0,0.0%,0.0,0.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Katerina Mikolaskova,1,,Czechia,U16,2022,12.0,4.0,0.333,0.0,6.0,33.3%,0.0,-,33.3%,0.0,0.0,-,0.0,0.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Anna Hola,7,Stretch big,Czechia,U16,2022,5.6,3.1,0.564,0.6,1.6,34.8%,0.3,0.0%,34.8%,4.3,1.4,60.0%,0.7,0.36,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Nella Bemasova,7,Spot-up shooting wing,Czechia,U16,2022,5.9,2.7,0.463,1.1,1.3,20.7%,2.3,12.5%,24.1%,1.9,1.0,71.4%,1.1,0.89,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Ema Blahova,6,Playmaking wing,Czechia,U16,2022,5.5,2.2,0.394,0.7,2.2,22.2%,1.3,25.0%,27.8%,0.7,0.7,75.0%,0.0,0.31,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Klara Zizkova,1,,Czechia,U16,2022,9.0,2.0,0.222,0.0,3.0,16.7%,1.0,0.0%,16.7%,0.0,0.0,-,0.0,0.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Sofie Kaducova,6,,Czechia,U16,2022,2.8,1.7,0.588,0.2,1.2,50.0%,0.2,0.0%,50.0%,2.8,0.2,0.0%,1.0,0.14,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Klara Cervenkova,1,,Czechia,U16,2022,8.0,0.0,0.000,0.0,2.0,0.0%,3.0,0.0%,0.0%,0.0,2.0,0.0%,0.0,0.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Barbora Subova,7,Dynamic shooting wing,Czechia,U16,2023,15.7,9.9,0.627,1.7,3.7,32.9%,4.0,21.4%,37.0%,5.3,3.3,65.2%,2.7,0.46,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Katerina Kalna,7,Rim-finishing big,Czechia,U16,2023,10.9,8.6,0.789,0.3,1.7,48.1%,0.1,0.0%,48.1%,6.0,3.9,37.0%,2.0,0.17,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Nikola Kubinova,6,Playmaking wing,Czechia,U16,2023,13.7,7.5,0.549,2.0,2.0,25.9%,2.5,13.3%,27.6%,5.7,4.3,50.0%,1.7,1.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Ela Salacova,7,Dynamic shooting wing,Czechia,U16,2023,11.0,6.9,0.623,0.9,1.1,31.8%,1.0,28.6%,33.3%,5.1,1.0,57.1%,2.3,0.75,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Ema Blahova,7,Playmaking wing,Czechia,U16,2023,7.3,6.1,0.843,1.3,1.0,32.5%,4.1,31.0%,43.8%,1.4,1.1,100.0%,0.4,1.29,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Julie Pilarova,7,Playmaking ball handler,Czechia,U16,2023,10.9,5.9,0.539,2.9,1.6,25.0%,2.7,5.3%,26.0%,4.3,4.1,48.3%,1.4,1.82,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Ela Zidkova,7,Rim-finishing big,Czechia,U16,2023,6.1,4.6,0.744,0.3,1.0,41.9%,0.0,-,41.9%,3.7,1.7,50.0%,0.4,0.29,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Ema Rychtecka,3,,Czechia,U16,2023,7.3,3.7,0.500,1.3,1.3,23.5%,3.7,18.2%,29.4%,1.3,0.7,50.0%,1.3,1.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Tereza Pavelcova,7,Spot-up shooting wing,Czechia,U16,2023,7.9,3.6,0.455,1.3,1.3,21.4%,3.4,12.5%,25.0%,2.7,1.1,50.0%,1.4,1.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Marie Hamzova,7,Playmaking ball handler,Czechia,U16,2023,10.4,3.1,0.301,2.1,4.6,20.6%,1.0,0.0%,20.6%,7.3,2.1,53.3%,2.7,0.47,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Bohdana Metysova,7,,Czechia,U16,2023,3.3,1.3,0.391,1.3,1.0,26.7%,0.4,0.0%,26.7%,1.9,0.3,50.0%,1.1,1.29,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Sofie Kaducova,7,,Czechia,U16,2023,2.4,1.3,0.529,0.3,0.4,33.3%,0.0,-,33.3%,2.4,1.4,30.0%,0.1,0.67,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Barbora Subova,7,Slashing wing,Czechia,U16,2024,19.7,11.6,0.587,2.1,2.9,28.3%,5.9,22.0%,32.5%,7.1,3.7,46.2%,5.6,0.75,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Anna Belacova,7,Playmaking wing,Czechia,U16,2024,16.4,10.4,0.635,2.6,0.9,29.1%,5.7,12.5%,31.6%,2.1,1.7,66.7%,2.7,3.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Tereza Tegelova,7,Secondary ball handler,Czechia,U16,2024,12.9,9.6,0.744,3.1,1.3,34.7%,2.3,25.0%,37.5%,3.7,2.6,72.2%,2.3,2.44,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Nela Holanova,6,Slashing wing,Czechia,U16,2024,12.2,7.8,0.644,2.3,1.5,33.3%,3.2,15.8%,35.8%,3.0,1.3,50.0%,1.7,1.56,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Barbora Vyhlidova,7,Rim-finishing big,Czechia,U16,2024,9.1,7.4,0.813,0.9,2.1,51.2%,0.0,-,51.2%,10.6,2.0,57.1%,1.7,0.40,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Karolina Tausova,7,Spot-up shooting wing,Czechia,U16,2024,9.1,7.4,0.813,1.1,1.9,46.0%,2.3,25.0%,50.0%,3.9,0.3,100.0%,1.7,0.62,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Sofia Robson,7,Playmaking wing,Czechia,U16,2024,8.4,5.4,0.644,2.0,1.4,32.6%,1.9,30.8%,37.2%,6.0,1.7,50.0%,3.0,1.40,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Tereza Novotna,7,Rim-finishing big,Czechia,U16,2024,4.9,4.4,0.912,0.6,0.9,57.7%,0.0,-,57.7%,5.3,0.9,16.7%,0.9,0.67,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Klara Zizkova,7,Spot-up shooting wing,Czechia,U16,2024,5.6,4.0,0.718,1.1,1.1,40.0%,0.9,33.3%,43.3%,2.9,0.3,100.0%,1.3,1.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Tatiana Dittrichova,7,Spot-up shooting wing,Czechia,U16,2024,7.7,3.6,0.463,1.1,1.0,19.5%,3.1,13.6%,23.2%,3.3,1.7,50.0%,1.4,1.14,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Sara Souckova,7,Playmaking wing,Czechia,U16,2024,4.1,2.1,0.517,1.7,1.0,25.0%,1.3,11.1%,27.5%,2.9,0.7,80.0%,2.4,1.71,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Petra Malikova,7,Slashing wing,Czechia,U18,2019,12.4,11.3,0.908,1.1,1.9,45.6%,3.4,41.7%,52.9%,4.0,1.7,58.3%,1.7,0.62,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Eliska Hamzova,7,Scoring ball handler,Czechia,U18,2019,11.9,8.0,0.675,1.6,3.4,36.2%,1.4,30.0%,39.4%,5.1,3.4,79.2%,2.4,0.46,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Zuzana Sitancova,7,Spot-up shooting wing,Czechia,U18,2019,8.6,7.6,0.883,0.0,0.7,32.7%,4.6,40.6%,45.9%,1.0,1.9,61.5%,0.4,0.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Adela Burtova,7,Dynamic shooting wing,Czechia,U18,2019,9.7,6.7,0.691,1.1,1.1,32.7%,2.7,36.8%,39.1%,3.4,1.4,40.0%,1.4,1.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Katerina Ziethammerova,6,Playmaking ball handler,Czechia,U18,2019,12.5,5.7,0.453,3.7,3.0,24.0%,4.2,12.0%,27.0%,1.3,2.5,46.7%,1.3,1.22,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Tereza Halatkova,7,Spot-up shooting wing,Czechia,U18,2019,12.0,4.4,0.369,1.6,2.7,18.0%,5.4,10.5%,21.3%,5.6,1.1,62.5%,1.7,0.58,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Anna Patorkova,7,Stretch big,Czechia,U18,2019,8.0,3.9,0.482,0.6,2.1,28.6%,1.6,18.2%,31.4%,6.4,1.7,41.7%,1.0,0.27,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Monika Fucikova,7,Playmaking wing,Czechia,U18,2019,7.7,3.4,0.444,1.1,2.1,18.2%,1.7,25.0%,22.7%,2.4,1.7,75.0%,1.0,0.53,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Martina Pokorna,7,Stretch big,Czechia,U18,2019,5.7,3.3,0.575,0.3,1.1,37.0%,0.0,-,37.0%,2.0,1.4,30.0%,0.9,0.25,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Natalie Horsakova,7,Post-up big,Czechia,U18,2019,4.4,1.6,0.355,0.1,1.3,20.0%,0.0,-,20.0%,3.1,0.7,60.0%,0.0,0.11,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Andrea Ondrouskova,5,Playmaking wing,Czechia,U18,2019,5.2,1.2,0.231,0.4,1.4,15.8%,0.8,0.0%,15.8%,1.2,0.0,-,1.0,0.29,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Julia Vydrova,4,,Czechia,U18,2019,1.3,0.5,0.400,0.0,0.3,25.0%,0.0,-,25.0%,0.5,0.0,-,0.3,0.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Charlotte Velichova,5,Playmaking wing,Czechia,U18,2021,17.0,10.2,0.600,2.8,2.0,25.7%,6.4,25.0%,31.4%,2.2,2.0,70.0%,3.0,1.40,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Laura Miksikova,5,Playmaking wing,Czechia,U18,2021,9.8,7.2,0.735,1.8,2.2,40.0%,3.0,26.7%,45.7%,4.0,1.4,57.1%,1.4,0.82,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Jesika Hibalova,5,Playmaking wing,Czechia,U18,2021,7.4,4.8,0.649,2.4,1.8,40.0%,1.8,22.2%,44.0%,3.6,1.4,28.6%,2.6,1.33,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Anna Chroma,5,Post-up big,Czechia,U18,2021,6.6,4.2,0.636,0.2,1.8,39.1%,0.4,50.0%,41.3%,3.0,0.6,66.7%,0.4,0.11,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Lucie Ceralova,5,Rim-finishing big,Czechia,U18,2021,7.0,4.0,0.571,0.0,1.4,40.0%,0.0,-,40.0%,5.6,1.4,0.0%,0.2,0.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Marie Zilova,5,Playmaking wing,Czechia,U18,2021,7.2,3.6,0.500,1.0,2.0,30.8%,2.2,18.2%,34.6%,1.2,0.0,-,0.8,0.50,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Johana Stankova,5,Stretch big,Czechia,U18,2021,5.6,3.2,0.571,0.4,1.4,33.3%,0.2,0.0%,33.3%,5.6,1.4,57.1%,0.4,0.29,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Anita Stenclova,5,Slashing wing,Czechia,U18,2021,5.2,2.8,0.538,0.8,1.8,35.3%,1.4,14.3%,38.2%,1.0,0.2,100.0%,0.6,0.44,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Zuzana Krizova,4,,Czechia,U18,2021,2.5,1.0,0.400,0.0,0.5,14.3%,1.0,25.0%,21.4%,0.8,0.5,50.0%,0.0,0.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Natalie Vlckova,5,,Czechia,U18,2021,3.8,0.8,0.211,1.8,1.0,16.7%,0.2,0.0%,16.7%,2.4,0.8,0.0%,0.6,1.80,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Valentina Kadlecova,7,Dynamic shooting wing,Czechia,U18,2022,14.6,14.4,0.990,2.7,2.3,44.6%,5.6,33.3%,53.4%,2.3,3.9,81.5%,2.1,1.19,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Charlotte Velichova,7,Secondary ball handler,Czechia,U18,2022,15.0,11.3,0.752,2.4,2.4,32.1%,5.9,29.3%,39.7%,2.7,3.1,77.3%,2.1,1.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Mariana Pribylova,7,Slashing wing,Czechia,U18,2022,11.6,8.3,0.716,1.7,3.3,43.4%,2.1,20.0%,46.2%,1.3,2.1,60.0%,1.6,0.52,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Emma Cechova,7,Post-up big,Czechia,U18,2022,10.4,8.3,0.795,1.4,1.3,34.0%,0.0,-,34.0%,9.4,4.6,75.0%,2.3,1.11,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Barbara Soukupova,6,Playmaking ball handler,Czechia,U18,2022,4.8,3.7,0.759,2.3,1.0,31.6%,2.2,38.5%,44.7%,1.2,1.3,62.5%,0.7,2.33,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Adela Mezihorakova,7,Spot-up shooting wing,Czechia,U18,2022,5.3,3.3,0.622,1.4,0.7,24.1%,2.6,22.2%,31.0%,0.7,0.9,83.3%,1.3,2.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Anna Brozova,7,Secondary ball handler,Czechia,U18,2022,5.7,2.4,0.425,1.9,1.6,19.2%,1.6,9.1%,21.2%,2.3,1.1,75.0%,0.3,1.18,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Nella Klapkova,4,,Czechia,U18,2022,1.3,1.0,0.800,0.3,0.5,66.7%,0.0,-,66.7%,1.5,0.0,-,0.3,0.50,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Johana Stankova,5,,Czechia,U18,2022,1.8,0.8,0.444,0.2,0.8,40.0%,0.2,0.0%,40.0%,2.4,0.0,-,0.4,0.25,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Zuzana Krizova,3,,Czechia,U18,2022,1.7,0.0,0.000,0.0,0.7,0.0%,1.0,0.0%,0.0%,0.3,0.0,-,0.0,0.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Anna Brozova,7,Playmaking ball handler,Czechia,U18,2023,14.0,12.0,0.857,3.6,1.4,36.1%,4.4,41.9%,44.0%,4.0,1.9,84.6%,2.0,2.50,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Mariana Pribylova,7,Playmaking wing,Czechia,U18,2023,12.9,8.7,0.678,2.4,2.7,28.3%,2.3,18.8%,31.1%,4.7,5.7,70.0%,1.6,0.89,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Adela Mezihorakova,7,Scoring ball handler,Czechia,U18,2023,10.9,7.1,0.658,1.7,1.6,34.4%,2.3,18.8%,36.9%,2.9,1.3,55.6%,1.3,1.09,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Karolina Petlanova,7,Spot-up shooting wing,Czechia,U18,2023,9.9,6.9,0.696,1.3,1.3,31.0%,3.1,27.3%,36.2%,4.3,0.9,100.0%,0.4,1.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Aneta Kytlicova,7,Playmaking wing,Czechia,U18,2023,5.3,4.7,0.892,0.9,0.3,40.0%,1.3,22.2%,43.3%,2.3,1.6,63.6%,2.0,3.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Barbora Leopoldova,6,Stretch big,Czechia,U18,2023,5.7,4.5,0.794,0.8,0.8,42.3%,0.8,20.0%,44.2%,4.5,1.0,66.7%,1.3,1.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Marie Stankova,6,Spot-up shooting wing,Czechia,U18,2023,6.0,4.2,0.694,1.0,0.7,32.1%,1.7,0.0%,32.1%,3.5,1.3,87.5%,0.3,1.50,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Emilie Brzonova,4,Secondary ball handler,Czechia,U18,2023,9.5,4.0,0.421,2.0,2.8,23.1%,2.5,20.0%,26.9%,1.8,0.5,100.0%,0.8,0.73,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Natalie Vlachova,7,Playmaking wing,Czechia,U18,2023,8.0,3.6,0.446,1.6,2.3,21.6%,2.7,15.8%,25.7%,1.9,0.9,100.0%,0.4,0.69,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Nikola Vecerova,7,Post-up big,Czechia,U18,2023,6.7,3.4,0.511,0.6,2.0,27.3%,0.0,-,27.3%,3.7,3.1,54.5%,1.4,0.29,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Nella Klapkova,7,Stretch big,Czechia,U18,2023,6.3,2.7,0.432,0.1,1.9,26.9%,0.6,0.0%,26.9%,2.1,1.4,50.0%,1.0,0.08,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Vendula Krausova,7,,Czechia,U18,2023,3.4,2.0,0.583,0.3,0.6,29.4%,1.1,12.5%,32.4%,1.1,0.9,50.0%,0.4,0.50,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Anna Brozova,7,Playmaking ball handler,Czechia,U18,2024,14.0,12.0,0.857,3.6,1.4,36.1%,4.4,41.9%,44.0%,4.0,1.9,84.6%,2.0,2.50,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Mariana Pribylova,7,Playmaking wing,Czechia,U18,2024,12.9,8.7,0.678,2.4,2.7,28.3%,2.3,18.8%,31.1%,4.7,5.7,70.0%,1.6,0.89,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Adela Mezihorakova,7,Scoring ball handler,Czechia,U18,2024,10.9,7.1,0.658,1.7,1.6,34.4%,2.3,18.8%,36.9%,2.9,1.3,55.6%,1.3,1.09,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Karolina Petlanova,7,Spot-up shooting wing,Czechia,U18,2024,9.9,6.9,0.696,1.3,1.3,31.0%,3.1,27.3%,36.2%,4.3,0.9,100.0%,0.4,1.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Aneta Kytlicova,7,Playmaking wing,Czechia,U18,2024,5.3,4.7,0.892,0.9,0.3,40.0%,1.3,22.2%,43.3%,2.3,1.6,63.6%,2.0,3.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Barbora Leopoldova,6,Stretch big,Czechia,U18,2024,5.7,4.5,0.794,0.8,0.8,42.3%,0.8,20.0%,44.2%,4.5,1.0,66.7%,1.3,1.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Marie Stankova,6,Spot-up shooting wing,Czechia,U18,2024,6.0,4.2,0.694,1.0,0.7,32.1%,1.7,0.0%,32.1%,3.5,1.3,87.5%,0.3,1.50,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Emilie Brzonova,4,Secondary ball handler,Czechia,U18,2024,9.5,4.0,0.421,2.0,2.8,23.1%,2.5,20.0%,26.9%,1.8,0.5,100.0%,0.8,0.73,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Natalie Vlachova,7,Playmaking wing,Czechia,U18,2024,8.0,3.6,0.446,1.6,2.3,21.6%,2.7,15.8%,25.7%,1.9,0.9,100.0%,0.4,0.69,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Nikola Vecerova,7,Post-up big,Czechia,U18,2024,6.7,3.4,0.511,0.6,2.0,27.3%,0.0,-,27.3%,3.7,3.1,54.5%,1.4,0.29,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Nella Klapkova,7,Stretch big,Czechia,U18,2024,6.3,2.7,0.432,0.1,1.9,26.9%,0.6,0.0%,26.9%,2.1,1.4,50.0%,1.0,0.08,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Vendula Krausova,7,,Czechia,U18,2024,3.4,2.0,0.583,0.3,0.6,29.4%,1.1,12.5%,32.4%,1.1,0.9,50.0%,0.4,0.50,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Petra Malikova,5,Playmaking wing,Czechia,U20,2021,12.6,10.8,0.857,2.4,3.0,46.5%,3.8,42.1%,55.8%,3.6,2.0,60.0%,1.8,0.80,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Julia Vydrova,5,Stretch big,Czechia,U20,2021,9.4,9.6,1.021,1.6,1.0,53.7%,0.4,100.0%,56.1%,4.8,0.4,100.0%,0.6,1.60,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Eliska Brejchova,5,Playmaking wing,Czechia,U20,2021,10.0,9.2,0.920,2.2,0.8,36.8%,3.8,21.1%,42.1%,2.2,3.2,87.5%,1.4,2.75,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Dominica Hynkova,5,Playmaking wing,Czechia,U20,2021,9.2,8.8,0.957,2.2,0.8,43.2%,2.6,38.5%,50.0%,2.6,2.0,70.0%,1.0,2.75,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Katerina Zeithammerova,5,Playmaking wing,Czechia,U20,2021,12.6,8.6,0.683,3.2,2.0,28.3%,4.8,25.0%,34.8%,2.0,3.0,73.3%,1.6,1.60,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Tereza Kralova,4,Slashing wing,Czechia,U20,2021,9.0,8.3,0.917,1.5,1.3,39.3%,2.5,60.0%,50.0%,5.5,1.8,71.4%,0.8,1.20,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Aneta Finkova,4,,Czechia,U20,2021,5.8,5.5,0.957,1.0,1.8,56.3%,2.3,44.4%,68.8%,1.8,0.0,-,0.8,0.57,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Simona Fiserova,4,Playmaking big,Czechia,U20,2021,7.3,5.3,0.724,3.8,2.3,47.4%,1.8,14.3%,50.0%,9.8,0.5,100.0%,0.8,1.67,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Eliska Kubickova,4,Spot-up shooting wing,Czechia,U20,2021,6.3,5.0,0.800,1.0,1.0,38.1%,3.5,28.6%,47.6%,1.8,0.0,-,1.5,1.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Martina Pokorna,5,,Czechia,U20,2021,2.8,1.6,0.571,0.8,0.6,22.2%,0.4,50.0%,27.8%,1.6,0.8,75.0%,1.0,1.33,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Katerina Zeithammerova,6,Scoring ball handler,Czechia,U20,2022,15.3,9.3,0.609,3.7,2.3,30.3%,3.8,17.4%,33.3%,3.8,4.0,50.0%,1.8,1.57,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Petra Malikova,9,Dynamic shooting wing,Czechia,U20,2022,12.4,8.3,0.670,0.8,2.1,34.6%,2.3,23.8%,37.7%,3.6,2.7,58.3%,1.2,0.37,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Eliska Brejchova,9,Dynamic shooting wing,Czechia,U20,2022,9.1,8.1,0.890,0.3,0.7,40.3%,2.6,30.4%,45.5%,1.7,2.2,60.0%,0.4,0.50,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Julia Vydrova,9,Stretch big,Czechia,U20,2022,8.9,6.2,0.700,0.6,0.9,36.2%,0.2,0.0%,36.2%,5.3,0.8,85.7%,1.1,0.63,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Jesika Hibalova,8,Playmaking wing,Czechia,U20,2022,5.1,4.1,0.805,1.1,1.8,52.4%,0.9,42.9%,59.5%,1.4,1.8,57.1%,0.9,0.64,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Martina Pokorna,9,Stretch big,Czechia,U20,2022,5.4,3.6,0.653,0.9,1.0,36.8%,1.0,11.1%,38.2%,3.9,0.4,75.0%,1.4,0.89,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Lucie Ceralova,8,,Czechia,U20,2022,3.0,2.4,0.792,0.1,0.5,47.4%,0.1,0.0%,47.4%,1.9,0.4,33.3%,0.1,0.25,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Katerina Vejvodova,4,,Czechia,U20,2022,5.0,2.0,0.400,0.3,1.5,23.1%,2.0,12.5%,26.9%,1.0,0.8,33.3%,0.3,0.17,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Monika Fucikova,8,Slashing wing,Czechia,U20,2022,5.9,1.9,0.319,1.0,1.1,16.2%,1.5,8.3%,17.6%,2.5,0.3,100.0%,0.4,0.89,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Natalie Vlckova,5,,Czechia,U20,2022,3.4,1.8,0.529,0.4,1.0,33.3%,0.4,50.0%,37.5%,1.4,0.0,-,0.2,0.40,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Aneta Finkova,2,,Czechia,U20,2022,5.5,1.0,0.182,0.0,3.0,0.0%,1.0,0.0%,0.0%,0.0,1.0,100.0%,0.0,0.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Marie Zilova,1,,Czechia,U20,2022,8.0,0.0,0.000,0.0,4.0,0.0%,2.0,0.0%,0.0%,0.0,0.0,-,0.0,0.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Eliska Kubickova,6,Playmaking wing,Czechia,U20,2023,10.2,9.5,0.934,1.8,2.0,50.0%,2.3,28.6%,55.0%,3.8,3.2,68.4%,0.8,0.92,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
